run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,time_to_last_byte_s,body_transfer_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,27,200,1048576,0.000140,0.000174,0.002299,0.002311,0.002554,0.003091,0.003091,0.000537,339235198,331284.373,323.520,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,28,200,1048576,0.000181,0.000218,0.002311,0.002323,0.002574,0.003244,0.003244,0.000670,323235511,315659.679,308.261,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,29,200,1048576,0.000184,0.000222,0.002373,0.002386,0.002659,0.003260,0.003260,0.000601,321649079,314110.429,306.748,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,30,200,1048576,0.000173,0.000214,0.002375,0.002389,0.002659,0.003273,0.003273,0.000614,320371524,312862.816,305.530,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,31,200,1048576,0.000168,0.000208,0.002323,0.002336,0.002554,0.003291,0.003291,0.000737,318619264,311151.625,303.859,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,32,200,1048576,0.000280,0.000330,0.002478,0.002491,0.002780,0.003355,0.003355,0.000575,312541281,305216.095,298.063,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,33,200,1048576,0.000163,0.000222,0.002442,0.002456,0.002748,0.003332,0.003332,0.000584,314698679,307322.929,300.120,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,34,200,1048576,0.000164,0.000200,0.002381,0.002398,0.002698,0.003281,0.003281,0.000583,319590368,312099.969,304.785,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,35,200,1048576,0.000171,0.000218,0.002420,0.002434,0.002689,0.003259,0.003259,0.000570,321747775,314206.812,306.843,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,36,200,1048576,0.000181,0.000218,0.002341,0.002354,0.002594,0.003212,0.003212,0.000618,326455790,318804.482,311.333,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,37,200,1048576,0.000174,0.000211,0.002350,0.002363,0.002630,0.003229,0.003229,0.000599,324737070,317126.045,309.693,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,38,200,1048576,0.000172,0.000209,0.002328,0.002340,0.002949,0.003726,0.003726,0.000777,281421363,274825.550,268.384,1,0
